,Price,Prod. year,Leather interior,Mileage,Cylinders,Airbags,Class_High,Class_Highest,Class_Low,Class_Lowest,Class_MidHigh,Class_MidLow,CNG,Diesel,Hybrid,Hydrogen,LPG,Plug-in Hybrid,turbo,Manual,Tiptronic,Variator,Right wheel,Expensive_color
11686,4234,2015,1,0.354372323,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11687,11917,2010,0,0.503882183,0.2,0.375,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
11688,27065,2015,1,0.300325233,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11689,10663,2009,0,0.392226472,0.2,0.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11690,13291,2012,1,0.568012643,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11691,21953,2015,1,0.355007902,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
11692,35124,2009,1,0.564797531,0.333333333,0.625,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11693,3763,2019,1,0.13666659,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11694,20385,2011,1,0.515334051,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11695,17876,2013,1,0.268260003,0.2,0.375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11696,23521,2011,1,0.714596551,0.333333333,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11697,2587,2012,1,0.3591363,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11698,36802,2015,1,0.191111633,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11699,9565,2013,1,0.359411145,0.466666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,10976,2007,0,0.852018964,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11701,9408,2012,0,0.343556034,0.2,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11702,26324,2013,1,0.380685852,0.2,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11703,8938,2010,1,0.735536291,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11704,29166,2013,1,0.165926113,0.2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11705,11917,2013,1,0.314980761,0.2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11706,17876,2011,0,0.561141522,0.2,0.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11707,1176,2019,1,0.04584469,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11708,15612,2011,1,0.343556034,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11709,549,2012,1,0,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11710,14740,2007,1,0.613820114,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11711,8075,2012,1,0.471816953,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11712,1882,2014,1,0.419124047,0.333333333,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11713,627,2008,1,0.794201347,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11714,627,2008,1,0.794201347,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11715,10092,2009,1,0.534905293,0.2,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11716,10976,2008,0,0.696989304,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11717,29166,2013,1,0.165994824,0.2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11718,28222,2013,1,0.402106571,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11719,18211,2010,1,0.646498019,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11720,22894,2015,1,0.226403426,0.333333333,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11721,16549,2011,1,0.306351778,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11722,627,2014,1,0.29037356,0.466666667,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11723,20385,2012,1,0.203270653,0.266666667,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11724,7900,2003,1,0.002862967,0.333333333,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11725,4077,2013,1,0.478244314,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11726,10036,2004,0,0.329241199,0.2,0.125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11727,18189,2014,0,0.343556034,0.2,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11728,7997,2017,1,0.08397941,0.2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11729,43062,2014,1,0.443759877,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11730,7840,2000,1,0,0.2,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11731,21473,2010,1,0.492430315,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11732,21326,2013,0,0.33439454,0.2,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11733,9408,2005,0,0.658482398,0.2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11734,42102,2017,1,0.314926364,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11735,27463,2016,1,0.581391287,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11736,13956,2015,0,0.246172213,0.2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11737,2430,2011,1,0.349144545,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,23521,2014,1,0.184002886,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11739,31361,2017,0,0.229037356,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11740,37633,2011,1,0.63844163,0.333333333,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11741,10192,2005,0,0.830260415,0.2,0.375,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
11742,16621,2012,0,0.299589451,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11743,28909,2017,1,0.106012803,0.2,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11744,34811,2016,1,0,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11745,3450,2011,1,0.642303772,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11746,36219,2014,1,0.292022629,0.2,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11747,39722,2015,1,0.184695724,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11748,1176,2010,1,0,0.466666667,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11749,25512,2010,1,0.339301665,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11750,40456,2016,1,0.085889008,0.2,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11751,18503,2016,1,0.086782254,0.2,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11752,18817,2011,0,0.47924349,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11753,2038,2015,1,0.230589084,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11754,26594,2018,1,0.401015781,0.2,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11755,1568,2016,1,0.221035363,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11756,21953,2014,0,0.400815373,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11757,34811,2016,1,0,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11758,17562,2010,0,0.203270653,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11759,2274,2011,1,0.545962071,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11760,7213,2009,0,0.776596963,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11761,9408,2008,0,0.57259339,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11762,25716,2013,1,0.260529992,0.2,0.625,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11763,25716,2012,0,0.389363505,0.2,0.625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11764,5018,2011,0,0.560291221,0.2,0.375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11765,17305,2010,1,0.452348778,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11766,30950,2014,1,0.299283113,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11767,627,2018,1,0.120885916,0.2,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11768,20005,2011,1,0.369359955,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11769,16621,2011,0,0.490139942,0.2,0.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11770,42337,2017,1,0.142280869,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11771,706,2014,1,0.330134445,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11772,22266,2012,1,0.553317034,0.333333333,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11773,9095,2013,0,0.025766703,0.2,0.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11774,941,2011,1,0.812527198,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11775,15053,2007,1,0.847438217,0.2,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11776,27463,2016,1,0.581391287,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11777,2587,2013,1,0,0.2,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11778,17562,2012,1,0.429445042,0.2,0.4375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11779,23521,2011,1,0.343556034,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11780,14113,2014,1,0.091798172,0.2,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11781,10036,2010,1,0.292022629,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11782,6899,2013,0,0.412267241,0.2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11783,627,2012,1,0.454759396,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11784,20610,2012,1,0.559426605,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11785,6899,2006,0,0.343556034,0.2,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11786,17249,2015,1,0.423719109,0.2,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11787,23994,2015,1,0.386612194,0.2,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11788,16621,2012,1,0.30061153,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11789,10349,2007,1,0.429445042,0.333333333,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11790,1882,2014,1,0.419124047,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11791,14426,2014,0,0.265683333,0.2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11792,3293,2012,1,0.44313575,0.333333333,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11793,31361,2015,0,0.074437141,0.2,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11794,941,2011,1,0.50213291,0.266666667,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11795,22894,2015,1,0.226403426,0.333333333,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11796,30200,2012,1,0.389363505,0.2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11797,10036,2007,0,0.486704381,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11798,5959,2002,0,0,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11799,6586,2015,1,0.24017716,0.333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800,13799,2017,1,0.182763221,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11801,8467,2004,1,0.472389547,0.2,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11802,31361,2014,1,0.274844827,0.2,0.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11803,25591,2014,1,0.296440187,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11804,6429,2009,1,0.750303474,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11805,20385,2012,0,0.294885596,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11806,706,2014,1,0.330134445,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11807,21639,2012,1,0.406541307,0.2,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11808,10349,2009,1,0.215080392,0.2,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11809,549,2012,1,0,0.333333333,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11810,34836,2017,1,0.288094638,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11811,21953,2012,1,0.568012643,0.2,0.3125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11812,33500,2018,1,0.018609285,0.2,0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11813,43905,2014,1,0.105070887,0.2,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11814,13996,2012,1,0.65640961,0.2,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11815,27598,2013,1,0.289159662,0.466666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11816,10976,2007,1,0.36645977,0.2,0.375,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11817,21326,2012,1,0.3378301,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11818,9095,2012,0,0.398524999,0.2,0.625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11819,18616,2012,1,0.47165949,0.2,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11820,38157,2017,1,0.229037356,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11821,18503,2010,0,0.54396372,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11822,15988,2013,1,0.127530863,0.2,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11823,15245,2011,1,0.336375713,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11824,29420,2013,1,0.538237787,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11825,27654,2014,1,0.302962026,0.2,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11826,17249,2017,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11827,39750,2013,1,0.589739699,0.2,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11828,12231,2013,0,0.117381645,0.2,0.375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
11829,38311,2014,1,0.484382515,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11830,12541,2013,0,0.257667025,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11831,8467,2010,0,0.54396372,0.2,0.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11832,36401,2017,1,0.428322759,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11833,17876,2012,0,0,0.2,0.75,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11834,10036,2007,1,0.57259339,0.2,0.75,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
11835,6272,2000,1,0.560093676,0.466666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11836,21326,2007,0,0.446622844,0.2,0.375,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11837,1176,2015,1,0.40883168,0.2,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11838,20385,2016,1,0.21238634,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11839,11290,2012,1,0.277908202,0.2,0.75,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
11840,4861,2015,1,0.222824718,0.2,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11841,24433,2014,1,0.36645977,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11842,20385,2013,0,0.253372575,0.2,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11843,19757,2015,1,0.06584824,0.2,0.375,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
11844,21953,2007,1,0.06584824,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11845,2509,2013,1,0.237663475,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11846,706,2014,1,0.330134445,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11847,18817,2014,1,0.371040517,0.2,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11848,32302,2014,1,0.29037356,0.466666667,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11849,627,2014,1,0.29037356,0.466666667,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11850,17092,2012,1,0.148006802,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11851,14113,2010,0,0.475252514,0.2,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11852,12544,2005,0,0.312063398,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11853,18948,2012,1,0.174640984,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11854,6241,2010,1,0.193221639,0.2,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11855,784,2013,1,0.563666659,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11856,33575,2014,1,0.429445042,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11857,549,2013,1,0.407182611,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11858,45473,2016,0,0.183229885,0.2,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11859,549,2014,1,0,0.2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11860,24543,2012,1,0.435156662,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11861,28225,2014,1,0.424652436,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11862,8781,2016,1,0.454349992,0.2,0.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11863,14294,2009,1,0.43741268,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11864,19121,2013,1,0.22512368,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11865,941,2014,1,0,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11866,1176,2015,1,0.173641808,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11867,44843,2016,1,0.382741463,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11868,784,2018,1,0.169367399,0.2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11869,627,2016,1,0.195500561,0.2,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11870,40424,2016,1,0.277707794,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11871,18346,2015,1,0.091302879,0.2,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11872,13642,2011,1,0.217559721,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11873,14113,2003,1,0.987723598,0.333333333,0.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11874,13172,2016,1,0.433576304,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11875,784,2010,1,0.919118321,0.333333333,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11876,29793,2014,0,0.499301436,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11877,3450,2011,1,0.642303772,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11878,24000,2018,0,0.054396372,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11879,17634,2012,1,0.525010879,0.2,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11880,21326,2012,1,0.286296695,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11881,21326,2012,1,0.287155585,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11882,28225,2015,1,0.426636472,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11883,13485,2011,0,0.806211493,0.333333333,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11884,34811,2013,0,0.347564188,0.2,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11885,19444,2013,0,0.402553194,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11886,5802,2013,1,0.308627837,0.333333333,0.75,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11887,26108,2010,1,0.333149149,0.2,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11888,7683,2016,1,0.348823893,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11889,549,2006,1,0.844744165,0.333333333,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11890,24462,2013,1,0.581754884,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11891,34889,2016,1,0.251276883,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11892,8781,2001,0,0.744371407,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11893,549,2012,1,0.424328921,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11894,3136,2005,0,0.515334051,0.333333333,0.375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
11895,1300,2018,1,0.011451868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
11896,16900,2013,1,0.200407686,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11897,7464,2014,1,0.329098051,0.2,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11898,4861,2013,1,0.39182852,0.2,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11899,706,2017,1,0.71983578,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11900,8154,2012,1,0.806380408,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11901,22894,2010,0,0.312349694,0.733333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11902,1725,2014,1,0.887694395,0.2,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11903,627,2019,1,0.069681753,0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11904,25089,2013,1,0.380202011,0.333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11905,10660,2014,1,0.219088546,0.2,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11906,14113,2011,1,0.448913218,0.2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11907,11917,2011,0,0.538237787,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
11908,3000,2003,0,0.002862967,0.333333333,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
11909,21730,2017,1,0.093075056,0.2,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
11910,15367,2009,0,0.498156249,0.2,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
11911,16621,2010,1,0.435105128,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11912,21285,2013,1,0.150305765,0.2,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
